"","HGNC.ID","Approved.symbol"
"5093","HGNC:2211","COL6A1"
"5094","HGNC:2212","COL6A2"
"5095","HGNC:2213","COL6A3"
"5096","HGNC:33484","COL6A4P1"
"5097","HGNC:38501","COL6A4P2"
"5098","HGNC:26674","COL6A5"
"5099","HGNC:27023","COL6A6"
"5100","HGNC:2214","COL7A1"
"5101","HGNC:2215","COL8A1"
"5102","HGNC:2216","COL8A2"
"5103","HGNC:2217","COL9A1"
"5104","HGNC:2218","COL9A2"
"5105","HGNC:2219","COL9A3"
"5106","HGNC:2185","COL10A1"
"5107","HGNC:2186","COL11A1"
"5108","HGNC:2187","COL11A2"
"5109","HGNC:13947","COL11A2P1"
"5110","HGNC:2188","COL12A1"
"5111","HGNC:2190","COL13A1"
"5112","HGNC:2191","COL14A1"
"5113","HGNC:2192","COL15A1"
"5114","HGNC:2193","COL16A1"
"5115","HGNC:2194","COL17A1"
"5116","HGNC:2195","COL18A1"
"5117","HGNC:23132","COL18A1-AS1"
"5118","HGNC:40155","COL18A1-AS2"
"5119","HGNC:2196","COL19A1"
"5120","HGNC:14670","COL20A1"
"5121","HGNC:17025","COL21A1"
"5122","HGNC:22989","COL22A1"
"5123","HGNC:22990","COL23A1"
"5124","HGNC:20821","COL24A1"
"5125","HGNC:18603","COL25A1"
"5126","HGNC:18038","COL26A1"
"5127","HGNC:22986","COL27A1"
"5128","HGNC:22442","COL28A1"
"5129","HGNC:33789","COLCA1"
"5130","HGNC:26978","COLCA2"
"5131","HGNC:2220","COLEC10"
"5132","HGNC:17213","COLEC11"
"5133","HGNC:16016","COLEC12"
"5134","HGNC:26182","COLGALT1"
"5135","HGNC:16790","COLGALT2"
"5136","HGNC:2225","COLOT1"
"5137","HGNC:2226","COLQ"
"5138","HGNC:23024","COMMD1"
"5139","HGNC:24993","COMMD2"
"5140","HGNC:23332","COMMD3"
"5141","HGNC:48326","COMMD3-BMI1"
"5142","HGNC:26027","COMMD4"
"5143","HGNC:17902","COMMD5"
"5144","HGNC:24015","COMMD6"
"5145","HGNC:16223","COMMD7"
"5146","HGNC:26036","COMMD8"
"5147","HGNC:25014","COMMD9"
"5148","HGNC:30201","COMMD10"
"5149","HGNC:2227","COMP"
"5150","HGNC:2228","COMT"
"5151","HGNC:26309","COMTD1"
"5152","HGNC:2230","COPA"
"5153","HGNC:2231","COPB1"
"5154","HGNC:2232","COPB2"
"5155","HGNC:2234","COPE"
"5156","HGNC:2236","COPG1"
"5157","HGNC:2237","COPG2"
"5158","HGNC:2238","COPG2IT1"
"5159","HGNC:28848","COPRS"
"5160","HGNC:30747","COPS2"
"5161","HGNC:2239","COPS3"
"5162","HGNC:16702","COPS4"
"5163","HGNC:2240","COPS5"
"5164","HGNC:24332","COPS5P1"
"5165","HGNC:45266","COPS5P2"
"5166","HGNC:21749","COPS6"
"5167","HGNC:16758","COPS7A"
"5168","HGNC:16760","COPS7B"
"5169","HGNC:24335","COPS8"
"5170","HGNC:45269","COPS8P1"
"5171","HGNC:45270","COPS8P2"
"5172","HGNC:45271","COPS8P3"
"5173","HGNC:21314","COPS9"
"5174","HGNC:2243","COPZ1"
"5175","HGNC:19356","COPZ2"
"5176","HGNC:2229","COP"
"5177","HGNC:25223","COQ2"
"5178","HGNC:18175","COQ3"
"5179","HGNC:19693","COQ4"
"5180","HGNC:28722","COQ5"
"5181","HGNC:20233","COQ6"
"5182","HGNC:2244","COQ7"
"5183","HGNC:16812","COQ8A"
"5184","HGNC:19041","COQ8B"
"5185","HGNC:25302","COQ9"
"5186","HGNC:26515","COQ10A"
"5187","HGNC:25819","COQ10B"
"5188","HGNC:44912","COQ10BP1"
"5189","HGNC:44913","COQ10BP2"
"5190","HGNC:2245","CORD1"
"5191","HGNC:2247","CORD4"
"5192","HGNC:2251","CORD8"
"5193","HGNC:48676","CORD17"
"5194","HGNC:19012","CORIN"
"5195","HGNC:2252","CORO1A"
"5196","HGNC:2253","CORO1B"
"5197","HGNC:2254","CORO1C"
"5198","HGNC:2255","CORO2A"
"5199","HGNC:2256","CORO2B"
"5200","HGNC:21356","CORO6"
"5201","HGNC:26161","CORO7"
"5202","HGNC:44424","CORO7-PAM16"
"5203","HGNC:2257","CORT"
"5204","HGNC:18304","COTL1"
"5205","HGNC:2086","COTL1P1"
"5206","HGNC:24322","COTL1P2"
"5207","HGNC:2265","COX4I1"
"5208","HGNC:2266","COX4I1P1"
"5209","HGNC:38036","COX4I1P2"
"5210","HGNC:16232","COX4I2"
"5211","HGNC:2267","COX5A"
"5212","HGNC:2268","COX5AP1"
"5213","HGNC:20005","COX5AP2"
"5214","HGNC:2269","COX5B"
"5215","HGNC:2270","COX5BP1"
"5216","HGNC:2271","COX5BP2"
"5217","HGNC:2272","COX5BP3"
"5218","HGNC:2273","COX5BP4"
"5219","HGNC:2274","COX5BP5"
"5220","HGNC:2275","COX5BP6"
"5221","HGNC:2276","COX5BP7"
"5222","HGNC:39083","COX5BP8"
"5223","HGNC:2277","COX6A1"
"5224","HGNC:2278","COX6A1P1"
"5225","HGNC:35239","COX6A1P2"
"5226","HGNC:37633","COX6A1P3"
"5227","HGNC:2279","COX6A2"
"5228","HGNC:2280","COX6B1"
"5229","HGNC:2281","COX6B1P1"
"5230","HGNC:2282","COX6B1P2"
"5231","HGNC:2283","COX6B1P3"
"5232","HGNC:2284","COX6B1P4"
"5233","HGNC:37675","COX6B1P5"
"5234","HGNC:37676","COX6B1P6"
"5235","HGNC:37677","COX6B1P7"
"5236","HGNC:24380","COX6B2"
"5237","HGNC:2285","COX6C"
"5238","HGNC:2286","COX6CP1"
"5239","HGNC:16600","COX6CP2"
"5240","HGNC:31721","COX6CP3"
"5241","HGNC:32374","COX6CP4"
"5242","HGNC:42791","COX6CP5"
"5243","HGNC:47037","COX6CP6"
"5244","HGNC:49359","COX6CP7"
"5245","HGNC:49360","COX6CP8"
"5246","HGNC:49361","COX6CP9"
"5247","HGNC:49362","COX6CP10"
"5248","HGNC:49363","COX6CP11"
"5249","HGNC:49364","COX6CP12"
"5250","HGNC:49365","COX6CP13"
"5251","HGNC:49366","COX6CP14"
"5252","HGNC:49368","COX6CP15"
"5253","HGNC:49367","COX6CP16"
"5254","HGNC:49369","COX6CP17"
"5255","HGNC:49370","COX6CP18"
"5256","HGNC:2287","COX7A1"
"5257","HGNC:2288","COX7A2"
"5258","HGNC:2289","COX7A2L"
"5259","HGNC:20006","COX7A2P1"
"5260","HGNC:2290","COX7A2P2"
"5261","HGNC:2291","COX7B"
"5262","HGNC:24381","COX7B2"
"5263","HGNC:16529","COX7BP1"
"5264","HGNC:16601","COX7BP2"
"5265","HGNC:2292","COX7C"
"5266","HGNC:2293","COX7CP1"
"5267","HGNC:2294","COX8A"
"5268","HGNC:31395","COX8BP"
"5269","HGNC:24382","COX8C"
"5270","HGNC:2260","COX10"
"5271","HGNC:38873","COX10-AS1"
"5272","HGNC:2261","COX11"
"5273","HGNC:2262","COX11P1"
"5274","HGNC:28216","COX14"
"5275","HGNC:2263","COX15"
"5276","HGNC:20213","COX16"
"5277","HGNC:2264","COX17"
"5278","HGNC:24341","COX17P1"
"5279","HGNC:26801","COX18"
"5280","HGNC:28074","COX19"
"5281","HGNC:26970","COX20"
"5282","HGNC:31435","COX20P1"
"5283","HGNC:43772","COX20P2"
"5284","HGNC:2295","CP"
"5285","HGNC:2296","CPA1"
"5286","HGNC:2297","CPA2"
"5287","HGNC:2298","CPA3"
"5288","HGNC:15740","CPA4"
"5289","HGNC:15722","CPA5"
"5290","HGNC:17245","CPA6"
"5291","HGNC:23228","CPAMD8"
"5292","HGNC:30998","CPAT1"
"5293","HGNC:2299","CPB1"
"5294","HGNC:2300","CPB2"
"5295","HGNC:39898","CPB2-AS1"
"5296","HGNC:2301","CPD"
"5297","HGNC:2303","CPE"
"5298","HGNC:21744","CPEB1"
"5299","HGNC:27523","CPEB1-AS1"
"5300","HGNC:21745","CPEB2"
"5301","HGNC:49082","CPEB2-AS1"
"5302","HGNC:21746","CPEB3"
"5303","HGNC:21747","CPEB4"
"5304","HGNC:26159","CPED1"
"5305","HGNC:31714","CPHL1P"
"5306","HGNC:51815","CPHXL"
"5307","HGNC:2308","CPL1"
"5308","HGNC:2309","CPLX1"
"5309","HGNC:2310","CPLX2"
"5310","HGNC:27652","CPLX3"
"5311","HGNC:24330","CPLX4"
"5312","HGNC:2311","CPM"
"5313","HGNC:2312","CPN1"
"5314","HGNC:2313","CPN2"
"5315","HGNC:2314","CPNE1"
"5316","HGNC:2315","CPNE2"
"5317","HGNC:2316","CPNE3"
"5318","HGNC:2317","CPNE4"
"5319","HGNC:2318","CPNE5"
"5320","HGNC:2319","CPNE6"
"5321","HGNC:2320","CPNE7"
"5322","HGNC:23498","CPNE8"
"5323","HGNC:24336","CPNE9"
"5324","HGNC:21011","CPO"
"5325","HGNC:2321","CPOX"
"5326","HGNC:2322","CPP"
"5327","HGNC:25632","CPPED1"
"5328","HGNC:16910","CPQ"
"5329","HGNC:2323","CPS1"
"5330","HGNC:30102","CPS1-IT1"
"5331","HGNC:2324","CPSF1"
"5332","HGNC:19251","CPSF1P1"
"5333","HGNC:2325","CPSF2"
"5334","HGNC:2326","CPSF3"
"5335","HGNC:26052","CPSF3L"
"5336","HGNC:2327","CPSF4"
"5337","HGNC:33632","CPSF4L"
"5338","HGNC:13871","CPSF6"
"5339","HGNC:30098","CPSF7"
"5340","HGNC:2328","CPT1A"
"5341","HGNC:2329","CPT1B"
"5342","HGNC:18540","CPT1C"
"5343","HGNC:2330","CPT2"
"5344","HGNC:49538","CPT2P1"
"5345","HGNC:28116","CPTP"
"5346","HGNC:14399","CPVL"
"5347","HGNC:2332","CPXCR1"
"5348","HGNC:15771","CPXM1"
"5349","HGNC:26977","CPXM2"
"5350","HGNC:2333","CPZ"
"5351","HGNC:2334","CR1"
"5352","HGNC:2335","CR1L"
"5353","HGNC:2336","CR2"
"5354","HGNC:2338","CRABP1"
"5355","HGNC:2339","CRABP2"
"5356","HGNC:28657","CRACR2A"
"5357","HGNC:28703","CRACR2B"
"5358","HGNC:2340","CRADD"
"5359","HGNC:14122","CRAMP1"
"5360","HGNC:2342","CRAT"
"5361","HGNC:2343","CRB1"
"5362","HGNC:18688","CRB2"
"5363","HGNC:20237","CRB3"
"5364","HGNC:49684","CRB3P1"
"5365","HGNC:30185","CRBN"
"5366","HGNC:17888","CRCP"
"5367","HGNC:29875","CRCT1"
"5368","HGNC:2345","CREB1"
"5369","HGNC:2347","CREB3"
"5370","HGNC:18856","CREB3L1"
"5371","HGNC:23720","CREB3L2"
"5372","HGNC:18855","CREB3L3"
"5373","HGNC:18854","CREB3L4"
"5374","HGNC:16844","CREB5"
"5375","HGNC:2348","CREBBP"
"5376","HGNC:2350","CREBL2"
"5377","HGNC:24050","CREBRF"
"5378","HGNC:24905","CREBZF"
"5379","HGNC:2351","CREG1"
"5380","HGNC:14272","CREG2"
"5381","HGNC:14630","CRELD1"
"5382","HGNC:28150","CRELD2"
"5383","HGNC:2352","CREM"
"5384","HGNC:2355","CRH"
"5385","HGNC:2356","CRHBP"
"5386","HGNC:2357","CRHR1"
"5387","HGNC:26327","CRHR1-IT1"
"5388","HGNC:2358","CRHR2"
"5389","HGNC:2359","CRIM1"
"5390","HGNC:2360","CRIP1"
"5391","HGNC:44516","CRIP1P1"
"5392","HGNC:44517","CRIP1P2"
"5393","HGNC:44518","CRIP1P3"
"5394","HGNC:44519","CRIP1P4"
"5395","HGNC:2361","CRIP2"
"5396","HGNC:17751","CRIP3"
"5397","HGNC:26619","CRIPAK"
"5398","HGNC:14312","CRIPT"
"5399","HGNC:304","CRISP1"
"5400","HGNC:12024","CRISP2"
"5401","HGNC:16904","CRISP3"
"5402","HGNC:18206","CRISPLD1"
"5403","HGNC:25248","CRISPLD2"
"5404","HGNC:2362","CRK"
"5405","HGNC:2363","CRKL"
"5406","HGNC:2364","CRLF1"
"5407","HGNC:14281","CRLF2"
"5408","HGNC:17177","CRLF3"
"5409","HGNC:16148","CRLS1"
"5410","HGNC:2365","CRMP1"
"5411","HGNC:37078","CRNDE"
"5412","HGNC:15762","CRNKL1"
"5413","HGNC:1230","CRNN"
"5414","HGNC:21299","CROCC"
"5415","HGNC:51677","CROCC2"
"5416","HGNC:33602","CROCCP1"
"5417","HGNC:28170","CROCCP2"
"5418","HGNC:29405","CROCCP3"
"5419","HGNC:43864","CROCCP4"
"5420","HGNC:43865","CROCCP5"
"5421","HGNC:2366","CROT"
"5422","HGNC:2367","CRP"
"5423","HGNC:2368","CRPP1"
"5424","HGNC:2374","CRSP5"
"5425","HGNC:14882","CRTAC1"
"5426","HGNC:24313","CRTAM"
"5427","HGNC:2379","CRTAP"
"5428","HGNC:16062","CRTC1"
"5429","HGNC:27301","CRTC2"
"5430","HGNC:26148","CRTC3"
"5431","HGNC:51433","CRTC3-AS1"
"5432","HGNC:2381","CRTL2"
"5433","HGNC:2383","CRX"
"5434","HGNC:2384","CRY1"
"5435","HGNC:2385","CRY2"
"5436","HGNC:2388","CRYAA"
"5437","HGNC:2389","CRYAB"
"5438","HGNC:2394","CRYBA1"
"5439","HGNC:2395","CRYBA2"
"5440","HGNC:2396","CRYBA4"
"5441","HGNC:2397","CRYBB1"
"5442","HGNC:2398","CRYBB2"
"5443","HGNC:2399","CRYBB2P1"
"5444","HGNC:2400","CRYBB3"
"5445","HGNC:34427","CRYBG3"
"5446","HGNC:2408","CRYGA"
"5447","HGNC:2409","CRYGB"
"5448","HGNC:2410","CRYGC"
"5449","HGNC:2411","CRYGD"
"5450","HGNC:2412","CRYGEP"
"5451","HGNC:2413","CRYGFP"
"5452","HGNC:2414","CRYGGP"
"5453","HGNC:20458","CRYGN"
"5454","HGNC:2415","CRYGP1"
"5455","HGNC:2416","CRYGP2"
"5456","HGNC:2417","CRYGS"
"5457","HGNC:18246","CRYL1"
"5458","HGNC:2418","CRYM"
"5459","HGNC:34405","CRYM-AS1"
"5460","HGNC:2419","CRYZ"
"5461","HGNC:2420","CRYZL1"
"5462","HGNC:2421","CRYZP1"
"5463","HGNC:49203","CRYZP2"
"5464","HGNC:2422","CS"
"5465","HGNC:18966","CSAD"
"5466","HGNC:24294","CSAG1"
"5467","HGNC:16847","CSAG2"
"5468","HGNC:26237","CSAG3"
"5469","HGNC:20923","CSAG4"
"5470","HGNC:30359","CSDC2"
"5471","HGNC:29905","CSDE1"
"5472","HGNC:2431","CSE1L"
"5473","HGNC:51232","CSE1L-AS1"
"5474","HGNC:2432","CSF1"
"5475","HGNC:2433","CSF1R"
"5476","HGNC:2434","CSF2"
"5477","HGNC:2435","CSF2RA"
"5478","HGNC:2436","CSF2RB"
"5479","HGNC:2437","CSF2RBP1"
"5480","HGNC:2438","CSF3"
"5481","HGNC:2439","CSF3R"
"5482","HGNC:24290","CSGALNACT1"
"5483","HGNC:24292","CSGALNACT2"
"5484","HGNC:2440","CSH1"
"5485","HGNC:2441","CSH2"
"5486","HGNC:2442","CSHL1"
"5487","HGNC:2444","CSK"
"5488","HGNC:14026","CSMD1"
"5489","HGNC:19290","CSMD2"
"5490","HGNC:40882","CSMD2-AS1"
"5491","HGNC:19291","CSMD3"
"5492","HGNC:2445","CSN1S1"
"5493","HGNC:20230","CSN1S2AP"
"5494","HGNC:20227","CSN1S2BP"
"5495","HGNC:2447","CSN2"
"5496","HGNC:2446","CSN3"
"5497","HGNC:2451","CSNK1A1"
"5498","HGNC:20289","CSNK1A1L"
"5499","HGNC:30446","CSNK1A1P1"
"5500","HGNC:30445","CSNK1A1P2"
"5501","HGNC:38669","CSNK1A1P3"
"5502","HGNC:2452","CSNK1D"
"5503","HGNC:2453","CSNK1E"
"5504","HGNC:2454","CSNK1G1"
"5505","HGNC:2455","CSNK1G2"
"5506","HGNC:28604","CSNK1G2-AS1"
"5507","HGNC:49739","CSNK1G2P1"
"5508","HGNC:2456","CSNK1G3"
"5509","HGNC:2457","CSNK2A1"
"5510","HGNC:2459","CSNK2A2"
"5511","HGNC:2458","CSNK2A3"
"5512","HGNC:2460","CSNK2B"
"5513","HGNC:2466","CSPG4"
"5514","HGNC:16478","CSPG4P1Y"
"5515","HGNC:32424","CSPG4P2Y"
"5516","HGNC:38111","CSPG4P3Y"
"5517","HGNC:38535","CSPG4P4Y"
"5518","HGNC:29403","CSPG4P5"
"5519","HGNC:48359","CSPG4P8"
"5520","HGNC:48360","CSPG4P9"
"5521","HGNC:48361","CSPG4P10"
"5522","HGNC:48363","CSPG4P11"
"5523","HGNC:48362","CSPG4P12"
"5524","HGNC:49195","CSPG4P13"
"5525","HGNC:2467","CSPG5"
"5526","HGNC:26193","CSPP1"
"5527","HGNC:14300","CSRNP1"
"5528","HGNC:16006","CSRNP2"
"5529","HGNC:30729","CSRNP3"
"5530","HGNC:2469","CSRP1"
"5531","HGNC:2470","CSRP2"
"5532","HGNC:2471","CSRP2P1"
"5533","HGNC:2472","CSRP3"
"5534","HGNC:2473","CST1"
"5535","HGNC:2474","CST2"
"5536","HGNC:45042","CST2P1"
"5537","HGNC:2475","CST3"
"5538","HGNC:2476","CST4"
"5539","HGNC:2477","CST5"
"5540","HGNC:2478","CST6"
"5541","HGNC:2479","CST7"
"5542","HGNC:2480","CST8"
"5543","HGNC:13261","CST9"
"5544","HGNC:16233","CST9L"
"5545","HGNC:39552","CST9LP1"
"5546","HGNC:44337","CST9LP2"
"5547","HGNC:15959","CST11"
"5548","HGNC:31920","CST12P"
"5549","HGNC:44335","CST13P"
"5550","HGNC:2481","CSTA"
"5551","HGNC:2482","CSTB"
"5552","HGNC:2483","CSTF1"
"5553","HGNC:2484","CSTF2"
"5554","HGNC:17086","CSTF2T"
"5555","HGNC:2485","CSTF3"
"5556","HGNC:27882","CSTF3-AS1"
"5557","HGNC:15958","CSTL1"
"5558","HGNC:2486","CSTP1"
"5559","HGNC:2487","CSTP2"
"5560","HGNC:33267","CT45A1"
"5561","HGNC:28400","CT45A2"
"5562","HGNC:33268","CT45A3"
"5563","HGNC:33270","CT45A5"
"5564","HGNC:33271","CT45A6"
"5565","HGNC:51260","CT45A7"
"5566","HGNC:51261","CT45A8"
"5567","HGNC:51262","CT45A9"
"5568","HGNC:51263","CT45A10"
"5569","HGNC:51336","CT45A11P"
"5570","HGNC:33580","CT45B1P"
"5571","HGNC:33282","CT47A1"
"5572","HGNC:33283","CT47A2"
"5573","HGNC:33284","CT47A3"
"5574","HGNC:33285","CT47A4"
"5575","HGNC:33286","CT47A5"
"5576","HGNC:33287","CT47A6"
"5577","HGNC:33288","CT47A7"
"5578","HGNC:33289","CT47A8"
"5579","HGNC:33290","CT47A9"
"5580","HGNC:33291","CT47A10"
"5581","HGNC:27397","CT47A11"
"5582","HGNC:33292","CT47A12"
"5583","HGNC:33293","CT47B1"
"5584","HGNC:26047","CT55"
"5585","HGNC:27286","CT62"
"5586","HGNC:33494","CT83"
"5587","HGNC:2489","CTAA1"
"5588","HGNC:2490","CTAA2"
"5589","HGNC:24198","CTAG1A"
"5590","HGNC:2491","CTAG1B"
"5591","HGNC:2492","CTAG2"
"5592","HGNC:24346","CTAGE1"
"5593","HGNC:24348","CTAGE3P"
"5594","HGNC:24772","CTAGE4"
"5595","HGNC:7057","CTAGE5"
"5596","HGNC:28644","CTAGE6"
"5597","HGNC:25111","CTAGE7P"
"5598","HGNC:37294","CTAGE8"
"5599","HGNC:37275","CTAGE9"
"5600","HGNC:37288","CTAGE10P"
"5601","HGNC:37293","CTAGE11P"
"5602","HGNC:37297","CTAGE12P"
"5603","HGNC:37298","CTAGE13P"
"5604","HGNC:37299","CTAGE14P"
"5605","HGNC:37295","CTAGE15"
"5606","HGNC:41967","CTAGE16P"
"5607","HGNC:2494","CTBP1"
"5608","HGNC:48337","CTBP1-AS"
"5609","HGNC:28307","CTBP1-AS2"
"5610","HGNC:2495","CTBP2"
"5611","HGNC:23940","CTBP2P1"
"5612","HGNC:45194","CTBP2P2"
"5613","HGNC:45195","CTBP2P3"
"5614","HGNC:45196","CTBP2P4"
"5615","HGNC:45197","CTBP2P5"
"5616","HGNC:45198","CTBP2P6"
"5617","HGNC:45199","CTBP2P7"
"5618","HGNC:45200","CTBP2P8"
"5619","HGNC:2496","CTBS"
"5620","HGNC:26169","CTC1"
"5621","HGNC:13723","CTCF"
"5622","HGNC:16234","CTCFL"
"5623","HGNC:2497","CTD"
"5624","HGNC:19085","CTDNEP1"
"5625","HGNC:2498","CTDP1"
"5626","HGNC:21614","CTDSP1"
"5627","HGNC:17077","CTDSP2"
"5628","HGNC:16890","CTDSPL"
"5629","HGNC:26936","CTDSPL2"
"5630","HGNC:2499","CTF1"
"5631","HGNC:33173","CTF2P"
"5632","HGNC:2500","CTGF"
"5633","HGNC:23461","CTGLF8P"
"5634","HGNC:2501","CTH"
"5635","HGNC:2502","CTHM"
"5636","HGNC:18831","CTHRC1"
"5637","HGNC:50463","CTHRC1P1"
"5638","HGNC:23925","CTIF"
"5639","HGNC:2505","CTLA4"
"5640","HGNC:2509","CTNNA1"
"5641","HGNC:2513","CTNNA1P1"
"5642","HGNC:2510","CTNNA2"
"5643","HGNC:2511","CTNNA3"
"5644","HGNC:2512","CTNNAL1"
"5645","HGNC:2514","CTNNB1"
"5646","HGNC:16913","CTNNBIP1"
"5647","HGNC:15879","CTNNBL1"
"5648","HGNC:2515","CTNND1"
"5649","HGNC:2516","CTNND2"
"5650","HGNC:2518","CTNS"
"5651","HGNC:30997","CTPL1"
"5652","HGNC:2519","CTPS1"
"5653","HGNC:2520","CTPS2"
"5654","HGNC:16850","CTR9"
"5655","HGNC:2521","CTRB1"
"5656","HGNC:2522","CTRB2"
"5657","HGNC:2523","CTRC"
"5658","HGNC:2524","CTRL"
"5659","HGNC:9251","CTSA"
"5660","HGNC:2527","CTSB"
"5661","HGNC:2528","CTSC"
"5662","HGNC:2529","CTSD"
"5663","HGNC:2530","CTSE"
"5664","HGNC:2531","CTSF"
"5665","HGNC:2532","CTSG"
"5666","HGNC:2533","CTSGL1"
"5667","HGNC:2535","CTSH"
"5668","HGNC:2536","CTSK"
"5669","HGNC:2537","CTSL"
"5670","HGNC:33132","CTSL3P"
"5671","HGNC:2539","CTSLP1"
"5672","HGNC:2540","CTSLP2"
"5673","HGNC:2541","CTSLP3"
"5674","HGNC:23645","CTSLP4"
"5675","HGNC:23611","CTSLP6"
"5676","HGNC:39084","CTSLP8"
"5677","HGNC:2542","CTSO"
"5678","HGNC:2545","CTSS"
"5679","HGNC:2538","CTSV"
"5680","HGNC:2546","CTSW"
"5681","HGNC:2547","CTSZ"
"5682","HGNC:3338","CTTN"
"5683","HGNC:15679","CTTNBP2"
"5684","HGNC:25330","CTTNBP2NL"
"5685","HGNC:29590","CTU1"
"5686","HGNC:28005","CTU2"
"5687","HGNC:31108","CTXN1"
"5688","HGNC:31109","CTXN2"
"5689","HGNC:31110","CTXN3"
"5690","HGNC:2548","CUBN"
"5691","HGNC:44983","CUBNP1"
"5692","HGNC:44984","CUBNP2"
"5693","HGNC:44985","CUBNP3"
"5694","HGNC:31350","CUEDC1"
"5695","HGNC:28352","CUEDC2"
"5696","HGNC:2551","CUL1"
"5697","HGNC:49567","CUL1P1"
"5698","HGNC:2552","CUL2"
"5699","HGNC:2553","CUL3"
"5700","HGNC:2554","CUL4A"
"5701","HGNC:44027","CUL4AP1"
"5702","HGNC:2555","CUL4B"
"5703","HGNC:2556","CUL5"
"5704","HGNC:21024","CUL7"
"5705","HGNC:15982","CUL9"
"5706","HGNC:21101","CUTA"
"5707","HGNC:24271","CUTC"
"5708","HGNC:2557","CUX1"
"5709","HGNC:19347","CUX2"
"5710","HGNC:33694","CUX2P1"
"5711","HGNC:33695","CUX2P2"
"5712","HGNC:17937","CUZD1"
"5713","HGNC:26939","CWC15"
"5714","HGNC:29322","CWC22"
"5715","HGNC:25989","CWC25"
"5716","HGNC:10664","CWC27"
"5717","HGNC:25613","CWF19L1"
"5718","HGNC:26508","CWF19L2"
"5719","HGNC:26133","CWH43"
"5720","HGNC:10647","CX3CL1"
"5721","HGNC:2558","CX3CR1"
"5722","HGNC:2559","CXADR"
"5723","HGNC:23770","CXADRP1"
"5724","HGNC:33973","CXADRP2"
"5725","HGNC:33974","CXADRP3"
"5726","HGNC:2560","CXB3S"
"5727","HGNC:4602","CXCL1"
"5728","HGNC:10641","CXCL1P1"
"5729","HGNC:4603","CXCL2"
"5730","HGNC:4604","CXCL3"
"5731","HGNC:10642","CXCL5"
"5732","HGNC:10643","CXCL6"
"5733","HGNC:6025","CXCL8"
"5734","HGNC:7098","CXCL9"
"5735","HGNC:10637","CXCL10"
"5736","HGNC:10638","CXCL11"
"5737","HGNC:10672","CXCL12"
"5738","HGNC:10639","CXCL13"
"5739","HGNC:10640","CXCL14"
"5740","HGNC:16642","CXCL16"
"5741","HGNC:19232","CXCL17"
"5742","HGNC:6026","CXCR1"
"5743","HGNC:6027","CXCR2"
"5744","HGNC:6028","CXCR2P1"
"5745","HGNC:4540","CXCR3"
"5746","HGNC:2561","CXCR4"
"5747","HGNC:1060","CXCR5"
"5748","HGNC:16647","CXCR6"
"5749","HGNC:25667","CXorf21"
"5750","HGNC:27413","CXorf23"
"5751","HGNC:25866","CXorf36"
"5752","HGNC:28589","CXorf38"
"5753","HGNC:28089","CXorf40A"
"5754","HGNC:17402","CXorf40B"
"5755","HGNC:30891","CXorf49"
"5756","HGNC:34229","CXorf49B"
"5757","HGNC:30533","CXorf51A"
"5758","HGNC:42787","CXorf51B"
"5759","HGNC:26239","CXorf56"
"5760","HGNC:25486","CXorf57"
"5761","HGNC:26356","CXorf58"
"5762","HGNC:33713","CXorf65"
"5763","HGNC:33743","CXorf66"
"5764","HGNC:33738","CXorf67"
"5765","HGNC:24343","CXXC1"
"5766","HGNC:27864","CXXC1P1"
"5767","HGNC:24593","CXXC4"
"5768","HGNC:26943","CXXC5"
"5769","HGNC:2570","CYB5A"
"5770","HGNC:2572","CYB5AP1"
"5771","HGNC:2573","CYB5AP2"
"5772","HGNC:2574","CYB5AP3"
"5773","HGNC:2575","CYB5AP4"
"5774","HGNC:2576","CYB5AP5"
"5775","HGNC:24374","CYB5B"
"5776","HGNC:26516","CYB5D1"
"5777","HGNC:28471","CYB5D2"
"5778","HGNC:13397","CYB5R1"
"5779","HGNC:24376","CYB5R2"
"5780","HGNC:2873","CYB5R3"
"5781","HGNC:20147","CYB5R4"
"5782","HGNC:32220","CYB5RL"
"5783","HGNC:2571","CYB561"
"5784","HGNC:23014","CYB561A3"
"5785","HGNC:26804","CYB561D1"
"5786","HGNC:30253","CYB561D2"
"5787","HGNC:2577","CYBA"
"5788","HGNC:2578","CYBB"
"5789","HGNC:20797","CYBRD1"
"5790","HGNC:2579","CYC1"
"5791","HGNC:19986","CYCS"
"5792","HGNC:20095","CYCSP1"
"5793","HGNC:24410","CYCSP2"
"5794","HGNC:24395","CYCSP3"
"5795","HGNC:24413","CYCSP4"
"5796","HGNC:24416","CYCSP5"
"5797","HGNC:24421","CYCSP6"
"5798","HGNC:24422","CYCSP7"
"5799","HGNC:24423","CYCSP8"
"5800","HGNC:24384","CYCSP10"
"5801","HGNC:24385","CYCSP11"
"5802","HGNC:24386","CYCSP12"
"5803","HGNC:24388","CYCSP14"
"5804","HGNC:24389","CYCSP16"
"5805","HGNC:24390","CYCSP17"
"5806","HGNC:24391","CYCSP18"
"5807","HGNC:24392","CYCSP19"
"5808","HGNC:24394","CYCSP20"
"5809","HGNC:24396","CYCSP22"
"5810","HGNC:24397","CYCSP23"
"5811","HGNC:24398","CYCSP24"
"5812","HGNC:24399","CYCSP25"
"5813","HGNC:24400","CYCSP26"
"5814","HGNC:24401","CYCSP27"
"5815","HGNC:24402","CYCSP28"
"5816","HGNC:24403","CYCSP29"
